id,embedding
2624,"[-0.4197408854961395, -0.2582033574581146, 1.893498420715332, -0.41135939955711365, -0.42237862944602966, 0.5389641523361206, -0.3099563717842102, -0.4664804935455322, 1.5368971824645996, -0.41934651136398315, -0.40143266320228577, -0.35383471846580505, 1.4133766889572144, -0.2771584391593933, 1.4551472663879395, -0.27867189049720764]"
3523,"[-0.16903093457221985, -0.061753809452056885, 1.6573209762573242, -0.19100427627563477, -0.20361429452896118, 0.4736713171005249, -0.10508595407009125, -0.24706204235553741, 1.3411979675292969, -0.19367526471614838, -0.18312692642211914, -0.13701948523521423, 1.2221499681472778, -0.05992656946182251, 1.20969557762146, -0.07731786370277405]"
1645,"[-0.6483378410339355, -0.4287644326686859, 2.177927255630493, -0.6195142269134521, -0.6284528970718384, 0.6133450865745544, -0.4879988431930542, -0.677873432636261, 1.7609758377075195, -0.6151660680770874, -0.6043095588684082, -0.5532952547073364, 1.6361953020095825, -0.470153272151947, 1.7385892868041992, -0.4638407528400421]"
6494,"[1.2760802507400513, 1.1781928539276123, -0.09333978593349457, 1.1743500232696533, 1.1128630638122559, -0.02075585350394249, 1.1333885192871094, 1.0977932214736938, -0.04303200542926788, 1.2427122592926025, 1.0508006811141968, 1.1404829025268555, -0.16059842705726624, 1.2807745933532715, -0.522407054901123, 1.2195850610733032]"
2220,"[-0.6520276069641113, -0.4324783980846405, 2.2002294063568115, -0.6248593330383301, -0.632299542427063, 0.6203551292419434, -0.49182766675949097, -0.6824192404747009, 1.7758872509002686, -0.619706392288208, -0.6077158451080322, -0.5572808980941772, 1.648942232131958, -0.47269201278686523, 1.7565503120422363, -0.4669964015483856]"
1418,"[1.9046170711517334, 1.6942088603973389, -0.5967280268669128, 1.7519116401672363, 1.6641079187393188, -0.17272642254829407, 1.6749837398529053, 1.6492540836334229, -0.4367273449897766, 1.8527718782424927, 1.557436466217041, 1.680645227432251, -0.5976160168647766, 1.8762989044189453, -1.030290961265564, 1.7759357690811157]"
2766,"[0.037298783659935, 0.10168606042861938, 1.159184455871582, 0.014149576425552368, -0.0016378313302993774, 0.33504536747932434, 0.06196513772010803, -0.040598854422569275, 0.9431201815605164, 0.001532718539237976, 0.012733504176139832, 0.05889645218849182, 0.8542328476905823, 0.11189843714237213, 0.7645772695541382, 0.10308274626731873]"
5148,"[2.431025981903076, 2.1395530700683594, -0.515022337436676, 2.206617832183838, 2.087083101272583, -0.061767127364873886, 2.088299512863159, 2.0225188732147217, -0.42839908599853516, 2.4320459365844727, 2.0206689834594727, 2.113398790359497, -0.5752519965171814, 2.3810272216796875, -1.162315845489502, 2.2431223392486572]"
3827,"[-0.9551379680633545, -0.6582615375518799, 2.728358268737793, -0.9101443290710449, -0.9131506681442261, 0.7638378143310547, -0.7288917303085327, -0.9726294875144958, 2.187041759490967, -0.8837649822235107, -0.884355902671814, -0.8255237340927124, 2.0400564670562744, -0.7250873446464539, 2.2532358169555664, -0.7143245935440063]"
828,"[0.9307453632354736, 0.8215130567550659, 0.1971268206834793, 0.8936939239501953, 0.797157883644104, 0.05187118425965309, 0.827069878578186, 0.7563438415527344, 0.21366344392299652, 0.8637761473655701, 0.7880139350891113, 0.8284939527511597, 0.07542253285646439, 0.9446150064468384, -0.162326842546463, 0.9332512617111206]"
793,"[0.13458511233329773, 0.18449874222278595, 1.234912633895874, 0.09095466136932373, 0.07391451299190521, 0.3643569350242615, 0.1413038969039917, 0.03411836922168732, 1.0002120733261108, 0.08889932930469513, 0.08639538288116455, 0.14046281576156616, 0.90412837266922, 0.1987132728099823, 0.7983168363571167, 0.17570346593856812]"
7032,"[1.6178405284881592, 1.3861078023910522, -0.20947784185409546, 1.4509423971176147, 1.404919981956482, -0.026948969811201096, 1.4038364887237549, 1.3326070308685303, -0.13509616255760193, 1.5432868003845215, 1.315543293952942, 1.4050835371017456, -0.2503581941127777, 1.5556156635284424, -0.6940476298332214, 1.514471173286438]"
6401,"[1.2125704288482666, 1.0932761430740356, -0.08633783459663391, 1.1211600303649902, 1.0708367824554443, -0.010594513267278671, 1.0633978843688965, 1.0510131120681763, -0.04924716055393219, 1.149680733680725, 1.0180481672286987, 1.088818073272705, -0.15768447518348694, 1.2261966466903687, -0.5028045773506165, 1.1500788927078247]"
5774,"[-2.710824489593506, -1.9172238111495972, 5.4318647384643555, -2.546456813812256, -2.543585777282715, 1.4636125564575195, -2.0754029750823975, -2.634059429168701, 4.288829803466797, -2.3488988876342773, -2.491114854812622, -2.3622472286224365, 4.106874465942383, -2.1581881046295166, 4.854979038238525, -2.152164936065674]"
1623,"[-1.3851547241210938, -0.9740557670593262, 3.353095531463623, -1.3057000637054443, -1.3039679527282715, 0.9293626546859741, -1.06192147731781, -1.3746296167373657, 2.67525053024292, -1.2505748271942139, -1.271188497543335, -1.2020841836929321, 2.5179076194763184, -1.0829551219940186, 2.8598179817199707, -1.061955213546753]"
3009,"[-0.5231866836547852, -0.339656263589859, 2.007611036300659, -0.5061765909194946, -0.5153293609619141, 0.5699611306190491, -0.3933359980583191, -0.5620227456092834, 1.626746654510498, -0.5127154588699341, -0.4918005168437958, -0.4444253742694855, 1.5039634704589844, -0.3686426281929016, 1.5707838535308838, -0.3651712238788605]"
3151,"[2.2886250019073486, 1.9090253114700317, 0.06977096199989319, 1.915761947631836, 1.8785607814788818, -0.009088214486837387, 1.9473272562026978, 1.8651723861694336, 0.03333127498626709, 2.1539371013641357, 1.8867214918136597, 1.9529556035995483, -0.09334558993577957, 2.064671277999878, -0.5605424642562866, 2.011796474456787]"
1742,"[2.800910472869873, 2.4838624000549316, -0.9016339182853699, 2.6742589473724365, 2.39709734916687, -0.26816824078559875, 2.491684913635254, 2.506622791290283, -0.6113333106040955, 2.805811882019043, 2.2726645469665527, 2.4902074337005615, -0.8072038292884827, 2.7256791591644287, -1.5016095638275146, 2.661651134490967]"
511,"[0.8728184700012207, 0.8232135772705078, 0.1998460590839386, 0.8417028188705444, 0.8120137453079224, 0.02527514472603798, 0.7507501840591431, 0.751234769821167, 0.23928648233413696, 0.8127637505531311, 0.6905621290206909, 0.7764202356338501, 0.05365704745054245, 0.910214900970459, -0.20099736750125885, 0.9211496114730835]"
2905,"[0.354681134223938, 0.3678792119026184, 0.8735081553459167, 0.30439287424087524, 0.28175362944602966, 0.2620137631893158, 0.32847902178764343, 0.24874231219291687, 0.7135171890258789, 0.30347347259521484, 0.28571826219558716, 0.3389151990413666, 0.6224892735481262, 0.4005495607852936, 0.4624379277229309, 0.3752478361129761]"
502,"[1.662911295890808, 1.4795806407928467, -0.293001264333725, 1.5025639533996582, 1.448515772819519, -0.07126303017139435, 1.4459803104400635, 1.425394892692566, -0.21221265196800232, 1.6043221950531006, 1.3750969171524048, 1.4747518301010132, -0.35659196972846985, 1.6297318935394287, -0.7519229054450989, 1.5542317628860474]"
3263,"[1.7568063735961914, 1.6170450448989868, -0.3851217031478882, 1.645123839378357, 1.5391039848327637, -0.10037809610366821, 1.5485610961914062, 1.5613549947738647, -0.2862909436225891, 1.7328978776931763, 1.4787348508834839, 1.6009650230407715, -0.4641281068325043, 1.7562954425811768, -0.8173651099205017, 1.7021026611328125]"
5915,"[0.9307821989059448, 0.8527787923812866, 0.12467114627361298, 0.8399491310119629, 0.8077120780944824, 0.04077756777405739, 0.8216293454170227, 0.7857798933982849, 0.11335589736700058, 0.8750988841056824, 0.7708696126937866, 0.838398814201355, 0.026992522180080414, 0.9496437907218933, -0.26150768995285034, 0.8927682638168335]"
6148,"[-0.29716071486473083, -0.16685733199119568, 1.72059965133667, -0.2990696132183075, -0.30956289172172546, 0.49362945556640625, -0.21415822207927704, -0.35344070196151733, 1.3976372480392456, -0.3171931505203247, -0.2937614619731903, -0.24511811137199402, 1.2807968854904175, -0.17661073803901672, 1.2893643379211426, -0.18294990062713623]"
3325,"[-1.5927810668945312, -1.130774974822998, 3.7101821899414062, -1.5021799802780151, -1.498052716255188, 1.0268452167510986, -1.2259663343429565, -1.5757027864456177, 2.954240083694458, -1.4341388940811157, -1.4600200653076172, -1.3863404989242554, 2.7881503105163574, -1.2578444480895996, 3.193492889404297, -1.2345410585403442]"
622,"[1.6307882070541382, 1.4582505226135254, -0.13357263803482056, 1.5219789743423462, 1.4314624071121216, -0.029800008982419968, 1.4166454076766968, 1.4226999282836914, -0.1347978115081787, 1.5867513418197632, 1.3564263582229614, 1.4413613080978394, -0.2039032280445099, 1.640655279159546, -0.6462966799736023, 1.5333362817764282]"
332,"[0.8906747102737427, 0.8221926689147949, 0.30325180292129517, 0.8056291341781616, 0.7691633701324463, 0.10013024508953094, 0.7872743010520935, 0.7393702864646912, 0.2626398503780365, 0.8395709991455078, 0.7340675592422485, 0.8029659986495972, 0.1633129119873047, 0.9116397500038147, -0.11807519197463989, 0.8546862602233887]"
3512,"[1.7200086116790771, 1.5033801794052124, 0.1266360580921173, 1.5222142934799194, 1.4903173446655273, 0.08534537255764008, 1.5091300010681152, 1.4186807870864868, 0.1068824976682663, 1.5943262577056885, 1.3038904666900635, 1.4825959205627441, 0.008696965873241425, 1.6441929340362549, -0.4558064937591553, 1.5584551095962524]"
6402,"[-1.1337355375289917, -0.792275071144104, 2.9784605503082275, -1.0733393430709839, -1.075799584388733, 0.8297848701477051, -0.8692010045051575, -1.1393367052078247, 2.386488676071167, -1.0397862195968628, -1.0444366931915283, -0.9825292825698853, 2.23637056350708, -0.8770801424980164, 2.4972198009490967, -0.8614243268966675]"
5824,"[0.5291584730148315, 0.5223940014839172, 0.5866806507110596, 0.47138094902038574, 0.4480564594268799, 0.1780984103679657, 0.48505789041519165, 0.41354718804359436, 0.491566002368927, 0.4875407814979553, 0.4335848093032837, 0.4898436665534973, 0.41060662269592285, 0.5723485946655273, 0.1908305287361145, 0.5358380675315857]"
6765,"[1.5899481773376465, 1.47368323802948, -0.07206249237060547, 1.523398518562317, 1.3410240411758423, 0.004838678985834122, 1.3905010223388672, 1.3856987953186035, -0.0176532119512558, 1.5687999725341797, 1.3434159755706787, 1.4207286834716797, -0.18586745858192444, 1.6062474250793457, -0.5777831077575684, 1.5376266241073608]"
2071,"[0.6251885294914246, 0.5985057353973389, 0.8256266117095947, 0.5325102210044861, 0.5059097409248352, 0.2536969780921936, 0.5558722615242004, 0.475935161113739, 0.6710854768753052, 0.5587612390518188, 0.49874424934387207, 0.5692313313484192, 0.5688366293907166, 0.6470969915390015, 0.3591018319129944, 0.5942339897155762]"
3993,"[1.1474324464797974, 1.014678955078125, 0.15926361083984375, 1.021223545074463, 0.9940882921218872, 0.08713282644748688, 1.0179758071899414, 0.8947613835334778, 0.14616432785987854, 1.085929274559021, 0.9318056106567383, 1.024925947189331, 0.07041298598051071, 1.1126725673675537, -0.28396302461624146, 1.0900676250457764]"
6016,"[-0.5214095115661621, -0.3352513015270233, 2.0236597061157227, -0.5048503875732422, -0.5145193338394165, 0.5732777118682861, -0.389967143535614, -0.5605653524398804, 1.6391421556472778, -0.5079342126846313, -0.49156543612480164, -0.44310393929481506, 1.5144553184509277, -0.3646968603134155, 1.584611415863037, -0.36156198382377625]"
3463,"[2.3352532386779785, 2.0790653228759766, -0.6619779467582703, 2.1140947341918945, 2.029763698577881, -0.1599031686782837, 2.0297837257385254, 2.0652952194213867, -0.5419865846633911, 2.247591495513916, 1.8982021808624268, 2.058886766433716, -0.6839260458946228, 2.3041727542877197, -1.1743383407592773, 2.1144943237304688]"
2714,"[-1.5113214254379272, -1.0689865350723267, 3.533878803253174, -1.4232004880905151, -1.4188413619995117, 0.9782895445823669, -1.161178469657898, -1.4929438829421997, 2.813216209411621, -1.3600225448608398, -1.383427381515503, -1.3123911619186401, 2.6536242961883545, -1.1891868114471436, 3.0348260402679443, -1.165257215499878]"
5310,"[1.5872448682785034, 1.3826777935028076, -0.00505635142326355, 1.438245415687561, 1.45967698097229, 0.00646388903260231, 1.3820172548294067, 1.329325556755066, 0.0808173269033432, 1.470765233039856, 1.2395414113998413, 1.4097285270690918, -0.14824262261390686, 1.5357081890106201, -0.5042787790298462, 1.5135129690170288]"
4885,"[-1.4868656396865845, -1.0542213916778564, 3.547344446182251, -1.403018832206726, -1.4004217386245728, 0.9818459749221802, -1.1439677476882935, -1.4744521379470825, 2.828597068786621, -1.3442414999008179, -1.364682674407959, -1.2939659357070923, 2.6628966331481934, -1.1702382564544678, 3.039550542831421, -1.1484003067016602]"
5421,"[-0.30285242199897766, -0.1772981584072113, 1.9594700336456299, -0.32774272561073303, -0.32963910698890686, 0.5661948919296265, -0.21953196823596954, -0.3880097270011902, 1.5678097009658813, -0.3364177346229553, -0.3094598352909088, -0.2636992037296295, 1.4475775957107544, -0.1820012331008911, 1.4763076305389404, -0.208147794008255]"
3536,"[-1.3853414058685303, -0.9754408597946167, 3.354588747024536, -1.3071421384811401, -1.3062281608581543, 0.9310725927352905, -1.0643044710159302, -1.3765637874603271, 2.6746585369110107, -1.252854824066162, -1.2718175649642944, -1.2030563354492188, 2.5215301513671875, -1.0846316814422607, 2.8601791858673096, -1.0646685361862183]"
4559,"[0.10535421967506409, 0.16061878204345703, 1.1128499507904053, 0.07594031095504761, 0.05872844159603119, 0.3241259455680847, 0.11993514001369476, 0.01978050172328949, 0.9061965942382812, 0.06730984151363373, 0.07013531029224396, 0.1197463721036911, 0.8160234689712524, 0.1736762672662735, 0.7120394706726074, 0.16038748621940613]"
2140,"[-1.1380810737609863, -0.7966456413269043, 3.0071935653686523, -1.0784786939620972, -1.0818990468978882, 0.8400357961654663, -0.8735817074775696, -1.1461913585662842, 2.410247325897217, -1.0446432828903198, -1.049516201019287, -0.98792564868927, 2.25959849357605, -0.8811288475990295, 2.518718719482422, -0.8659815788269043]"
980,"[0.08284178376197815, 0.13577574491500854, 1.2172431945800781, 0.04711794853210449, 0.032206177711486816, 0.3545999526977539, 0.09510651230812073, -0.004842415452003479, 0.9860239028930664, 0.0327642560005188, 0.04682876169681549, 0.0990004688501358, 0.8869225978851318, 0.14758986234664917, 0.797427773475647, 0.13367299735546112]"
7800,"[1.556877613067627, 1.3948835134506226, -0.06313231587409973, 1.4051871299743652, 1.3241654634475708, -0.00131220743060112, 1.3718998432159424, 1.3054168224334717, -0.03940391540527344, 1.4677729606628418, 1.2844395637512207, 1.3707808256149292, -0.17606234550476074, 1.506681203842163, -0.559292197227478, 1.4424701929092407]"
7217,"[0.9800552129745483, 0.9022232294082642, 0.12754586338996887, 0.9199877977371216, 0.8568819761276245, 0.04733498767018318, 0.8752580881118774, 0.8178585767745972, 0.138189896941185, 0.9390224814414978, 0.8104596138000488, 0.885023832321167, 0.0494452640414238, 1.0043120384216309, -0.272091269493103, 0.9625047445297241]"
4364,"[2.487091541290283, 2.2199220657348633, -0.8896843791007996, 2.3025777339935303, 2.21225905418396, -0.24903953075408936, 2.1731598377227783, 2.2195606231689453, -0.6338801383972168, 2.4687182903289795, 2.0131311416625977, 2.199350357055664, -0.8288961052894592, 2.44496488571167, -1.4082379341125488, 2.3447320461273193]"
105,"[-1.835614800453186, -1.3052488565444946, 4.117489814758301, -1.7281887531280518, -1.7209250926971436, 1.1318702697753906, -1.4104233980178833, -1.8052648305892944, 3.2715790271759033, -1.6381534337997437, -1.682882308959961, -1.600674033164978, 3.0909900665283203, -1.4549732208251953, 3.583989143371582, -1.4293240308761597]"
792,"[-0.9480421543121338, -0.6511427164077759, 2.659879207611084, -0.8988784551620483, -0.9025255441665649, 0.7416764497756958, -0.7210446000099182, -0.9609066843986511, 2.1356868743896484, -0.8743022680282593, -0.8752611875534058, -0.817578911781311, 1.995322585105896, -0.7187355160713196, 2.199535608291626, -0.7067387104034424]"
3608,"[2.097879648208618, 1.8559406995773315, -0.629249095916748, 1.9128093719482422, 1.8401250839233398, -0.16884344816207886, 1.8176161050796509, 1.8117272853851318, -0.4714195728302002, 2.051931858062744, 1.7311257123947144, 1.8495405912399292, -0.6694924831390381, 2.0667288303375244, -1.1255161762237549, 1.9632625579833984]"
5138,"[0.06197425723075867, 0.13154932856559753, 1.1190862655639648, 0.040909379720687866, 0.022315576672554016, 0.321963369846344, 0.08988921344280243, -0.017247408628463745, 0.9146366119384766, 0.03711734712123871, 0.030330553650856018, 0.0812758058309555, 0.8295164704322815, 0.14099322259426117, 0.7288514971733093, 0.1311369091272354]"
